사업자 현황 (6월/100대 생활업종),,,,,,,,,,,,,,,,
*조회년월,,2019년 6월,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,"(단위 : 인원수, %)",,,,,,,,,,,,,
구분,,, 사업자 수,,,,,,,,,,,,,
업종,시도,시군구,당월①,전월②,증감율(①/②),전년동월③,증감율(①/③),,,,,,,,,
예술학원,전라남도,여수시,151,151,100.00%,162,93.21%,,,,,,,,,
예술학원,전라남도,영광군,19,19,100.00%,20,95.00%,,,,,,,,,
예술학원,전라남도,영암군,16,16,100.00%,19,84.21%,,,,,,,,,
예술학원,전라남도,완도군,13,13,100.00%,14,92.86%,,,,,,,,,
예술학원,전라남도,장성군,11,11,100.00%,10,110.00%,,,,,,,,,
예술학원,전라남도,장흥군,5,5,100.00%,7,71.43%,,,,,,,,,
예술학원,전라남도,진도군,7,7,100.00%,10,70.00%,,,,,,,,,
예술학원,전라남도,함평군,8,8,100.00%,8,100.00%,,,,,,,,,
예술학원,전라남도,해남군,26,25,104.00%,23,113.04%,,,,,,,,,
예술학원,전라남도,화순군,26,27,96.30%,27,96.30%,,,,,,,,,
예술학원,대구광역시,합계,"1,377","1,372",100.36%,"1,283",107.33%,,,,,,,,,
예술학원,대구광역시,동구,176,174,101.15%,157,112.10%,,,,,,,,,
예술학원,대구광역시,중구,103,107,96.26%,100,103.00%,,,,,,,,,
예술학원,대구광역시,남구,58,56,103.57%,56,103.57%,,,,,,,,,
예술학원,대구광역시,서구,51,51,100.00%,52,98.08%,,,,,,,,,
예술학원,대구광역시,달서구,332,331,100.30%,303,109.57%,,,,,,,,,
예술학원,대구광역시,달성군,135,135,100.00%,124,108.87%,,,,,,,,,
예술학원,대구광역시,북구,237,235,100.85%,226,104.87%,,,,,,,,,
예술학원,대구광역시,수성구,285,283,100.71%,265,107.55%,,,,,,,,,
예술학원,경상북도,합계,"1,387","1,394",99.50%,"1,368",101.39%,,,,,,,,,
예술학원,경상북도,경산시,150,150,100.00%,137,109.49%,,,,,,,,,
예술학원,경상북도,경주시,134,135,99.26%,133,100.75%,,,,,,,,,
예술학원,경상북도,고령군,8,8,100.00%,7,114.29%,,,,,,,,,
예술학원,경상북도,구미시,286,286,100.00%,289,98.96%,,,,,,,,,
예술학원,경상북도,군위군,4,4,100.00%,4,100.00%,,,,,,,,,
예술학원,경상북도,김천시,56,57,98.25%,59,94.92%,,,,,,,,,
예술학원,경상북도,문경시,34,34,100.00%,31,109.68%,,,,,,,,,
예술학원,경상북도,봉화군,7,7,100.00%,9,77.78%,,,,,,,,,
예술학원,경상북도,상주시,38,39,97.44%,39,97.44%,,,,,,,,,
예술학원,경상북도,성주군,7,7,100.00%,8,87.50%,,,,,,,,,
예술학원,경상북도,안동시,88,89,98.88%,85,103.53%,,,,,,,,,
예술학원,경상북도,영덕군,8,8,100.00%,7,114.29%,,,,,,,,,
예술학원,경상북도,영양군,4,4,100.00%,4,100.00%,,,,,,,,,
예술학원,경상북도,영주시,69,70,98.57%,70,98.57%,,,,,,,,,
예술학원,경상북도,영천시,34,34,100.00%,34,100.00%,,,,,,,,,
예술학원,경상북도,예천군,29,29,100.00%,24,120.83%,,,,,,,,,
예술학원,경상북도,울릉군,*,*,100.00%,*,100.00%,,,,,,,,,
예술학원,경상북도,울진군,20,20,100.00%,19,105.26%,,,,,,,,,
예술학원,경상북도,의성군,9,9,100.00%,10,90.00%,,,,,,,,,
예술학원,경상북도,청도군,6,6,100.00%,7,85.71%,,,,,,,,,
예술학원,경상북도,청송군,9,9,100.00%,8,112.50%,,,,,,,,,
예술학원,경상북도,칠곡군,70,71,98.59%,70,100.00%,,,,,,,,,
예술학원,경상북도,포항시 남구,134,134,100.00%,131,102.29%,,,,,,,,,
예술학원,경상북도,포항시 북구,181,182,99.45%,181,100.00%,,,,,,,,,
예술학원,부산광역시,합계,"1,810","1,804",100.33%,"1,764",102.61%,,,,,,,,,
예술학원,부산광역시,동구,30,29,103.45%,25,120.00%,,,,,,,,,
예술학원,부산광역시,중구,21,20,105.00%,22,95.45%,,,,,,,,,
예술학원,부산광역시,강서구,92,91,101.10%,76,121.05%,,,,,,,,,
예술학원,부산광역시,남구,128,128,100.00%,123,104.07%,,,,,,,,,
예술학원,부산광역시,서구,49,49,100.00%,46,106.52%,,,,,,,,,
예술학원,부산광역시,금정구,150,150,100.00%,150,100.00%,,,,,,,,,
예술학원,부산광역시,기장군,104,103,100.97%,95,109.47%,,,,,,,,,
예술학원,부산광역시,동래구,189,188,100.53%,188,100.53%,,,,,,,,,
예술학원,부산광역시,부산진구,196,196,100.00%,197,99.49%,,,,,,,,,
예술학원,부산광역시,북구,138,137,100.73%,142,97.18%,,,,,,,,,
예술학원,부산광역시,사상구,80,81,98.77%,83,96.39%,,,,,,,,,
예술학원,부산광역시,사하구,142,144,98.61%,147,96.60%,,,,,,,,,
예술학원,부산광역시,수영구,105,103,101.94%,100,105.00%,,,,,,,,,
예술학원,부산광역시,연제구,107,105,101.90%,96,111.46%,,,,,,,,,
예술학원,부산광역시,영도구,34,34,100.00%,35,97.14%,,,,,,,,,
예술학원,부산광역시,해운대구,245,246,99.59%,239,102.51%,,,,,,,,,
예술학원,울산광역시,합계,796,788,101.02%,776,102.58%,,,,,,,,,
예술학원,울산광역시,동구,91,91,100.00%,90,101.11%,,,,,,,,,
예술학원,울산광역시,중구,156,157,99.36%,149,104.70%,,,,,,,,,
예술학원,울산광역시,남구,289,283,102.12%,286,101.05%,,,,,,,,,
예술학원,울산광역시,북구,126,123,102.44%,119,105.88%,,,,,,,,,
예술학원,울산광역시,울주군,134,134,100.00%,132,101.52%,,,,,,,,,
예술학원,경상남도,합계,"2,217","2,214",100.14%,"2,197",100.91%,,,,,,,,,
예술학원,경상남도,고성군,22,22,100.00%,26,84.62%,,,,,,,,,
예술학원,경상남도,거제시,166,164,101.22%,155,107.10%,,,,,,,,,
예술학원,경상남도,거창군,27,27,100.00%,28,96.43%,,,,,,,,,
예술학원,경상남도,김해시,376,377,99.73%,357,105.32%,,,,,,,,,
예술학원,경상남도,남해군,18,17,105.88%,18,100.00%,,,,,,,,,
예술학원,경상남도,밀양시,46,46,100.00%,49,93.88%,,,,,,,,,
예술학원,경상남도,사천시,78,80,97.50%,78,100.00%,,,,,,,,,
예술학원,경상남도,산청군,7,7,100.00%,6,116.67%,,,,,,,,,
예술학원,경상남도,양산시,194,197,98.48%,197,98.48%,,,,,,,,,
예술학원,경상남도,의령군,6,6,100.00%,6,100.00%,,,,,,,,,
예술학원,경상남도,진주시,336,331,101.51%,323,104.02%,,,,,,,,,
예술학원,경상남도,창녕군,18,18,100.00%,16,112.50%,,,,,,,,,
예술학원,경상남도,창원시 마산합포구,118,119,99.16%,128,92.19%,,,,,,,,,
예술학원,경상남도,창원시 마산회원구,136,137,99.27%,144,94.44%,,,,,,,,,
예술학원,경상남도,창원시 성산구,195,195,100.00%,202,96.53%,,,,,,,,,
예술학원,경상남도,창원시 의창구,149,146,102.05%,138,107.97%,,,,,,,,,
예술학원,경상남도,창원시 진해구,153,154,99.35%,151,101.32%,,,,,,,,,
예술학원,경상남도,통영시,87,87,100.00%,86,101.16%,,,,,,,,,
예술학원,경상남도,하동군,16,16,100.00%,15,106.67%,,,,,,,,,
예술학원,경상남도,함안군,36,35,102.86%,35,102.86%,,,,,,,,,
예술학원,경상남도,함양군,19,19,100.00%,19,100.00%,,,,,,,,,
예술학원,경상남도,합천군,14,14,100.00%,20,70.00%,,,,,,,,,
예술학원,제주특별자치도,합계,432,431,100.23%,416,103.85%,,,,,,,,,
예술학원,제주특별자치도,서귀포시,83,84,98.81%,80,103.75%,,,,,,,,,
예술학원,제주특별자치도,제주시,349,347,100.58%,336,103.87%,,,,,,,,,
예식장,합계,합계,930,935,99.47%,"1,013",91.81%,,,,,,,,,
예식장,서울특별시,합계,170,172,98.84%,186,91.40%,,,,,,,,,
예식장,서울특별시,종로구,4,4,100.00%,5,80.00%,,,,,,,,,
예식장,서울특별시,중구,6,6,100.00%,6,100.00%,,,,,,,,,
예식장,서울특별시,용산구,*,*,100.00%,6,33.33%,,,,,,,,,
예식장,서울특별시,성동구,6,5,120.00%,8,75.00%,,,,,,,,,
예식장,서울특별시,광진구,8,8,100.00%,7,114.29%,,,,,,,,,
예식장,서울특별시,동대문구,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,서울특별시,중랑구,3,3,100.00%,*,300.00%,,,,,,,,,
예식장,서울특별시,성북구,3,4,75.00%,4,75.00%,,,,,,,,,
예식장,서울특별시,강북구,0,*,0.00%,*,0.00%,,,,,,,,,
예식장,서울특별시,노원구,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,서울특별시,은평구,3,3,100.00%,*,150.00%,,,,,,,,,
예식장,서울특별시,서대문구,5,5,100.00%,5,100.00%,,,,,,,,,
예식장,서울특별시,마포구,8,8,100.00%,8,100.00%,,,,,,,,,
예식장,서울특별시,양천구,*,*,100.00%,3,33.33%,,,,,,,,,
예식장,서울특별시,강서구,8,8,100.00%,8,100.00%,,,,,,,,,
예식장,서울특별시,구로구,12,12,100.00%,11,109.09%,,,,,,,,,
예식장,서울특별시,영등포구,15,15,100.00%,16,93.75%,,,,,,,,,
예식장,서울특별시,동작구,7,7,100.00%,7,100.00%,,,,,,,,,
예식장,서울특별시,관악구,6,6,100.00%,8,75.00%,,,,,,,,,
예식장,서울특별시,서초구,9,10,90.00%,11,81.82%,,,,,,,,,
예식장,서울특별시,강남구,51,51,100.00%,53,96.23%,,,,,,,,,
예식장,서울특별시,송파구,7,7,100.00%,10,70.00%,,,,,,,,,
예식장,서울특별시,강동구,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,인천광역시,합계,30,29,103.45%,31,96.77%,,,,,,,,,
예식장,인천광역시,중구,0,*,0.00%,*,0.00%,,,,,,,,,
예식장,인천광역시,연수구,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,인천광역시,남동구,7,7,100.00%,9,77.78%,,,,,,,,,
예식장,인천광역시,부평구,9,9,100.00%,9,100.00%,,,,,,,,,
예식장,인천광역시,계양구,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,인천광역시,서구,*,*,100.00%,*,200.00%,,,,,,,,,
예식장,인천광역시,강화군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,인천광역시,미추홀구,8,6,133.33%,7,114.29%,,,,,,,,,
예식장,경기도,합계,148,149,99.33%,166,89.16%,,,,,,,,,
예식장,경기도,수원시 장안구,0,0,/0,*,0.00%,,,,,,,,,
예식장,경기도,수원시 권선구,6,6,100.00%,5,120.00%,,,,,,,,,
예식장,경기도,수원시 팔달구,9,9,100.00%,10,90.00%,,,,,,,,,
예식장,경기도,수원시 영통구,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,경기도,성남시 수정구,5,5,100.00%,7,71.43%,,,,,,,,,
예식장,경기도,성남시 중원구,*,*,100.00%,0,/0,,,,,,,,,
예식장,경기도,성남시 분당구,7,7,100.00%,7,100.00%,,,,,,,,,
예식장,경기도,의정부시,7,7,100.00%,9,77.78%,,,,,,,,,
예식장,경기도,안양시 동안구,5,5,100.00%,7,71.43%,,,,,,,,,
예식장,경기도,부천시,9,9,100.00%,9,100.00%,,,,,,,,,
예식장,경기도,광명시,*,3,66.67%,3,66.67%,,,,,,,,,
예식장,경기도,평택시,9,9,100.00%,9,100.00%,,,,,,,,,
예식장,경기도,동두천시,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,경기도,안산시 상록구,*,*,100.00%,*,50.00%,,,,,,,,,
예식장,경기도,안산시 단원구,11,11,100.00%,9,122.22%,,,,,,,,,
예식장,경기도,고양시 덕양구,3,3,100.00%,5,60.00%,,,,,,,,,
예식장,경기도,고양시 일산동구,5,5,100.00%,5,100.00%,,,,,,,,,
예식장,경기도,고양시 일산서구,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,경기도,과천시,*,*,100.00%,0,/0,,,,,,,,,
예식장,경기도,구리시,*,*,50.00%,*,50.00%,,,,,,,,,
예식장,경기도,남양주시,6,6,100.00%,9,66.67%,,,,,,,,,
예식장,경기도,오산시,3,3,100.00%,4,75.00%,,,,,,,,,
예식장,경기도,시흥시,4,3,133.33%,5,80.00%,,,,,,,,,
예식장,경기도,군포시,0,0,/0,*,0.00%,,,,,,,,,
예식장,경기도,하남시,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,경기도,용인시 처인구,3,3,100.00%,4,75.00%,,,,,,,,,
예식장,경기도,용인시 기흥구,*,*,100.00%,5,40.00%,,,,,,,,,
예식장,경기도,파주시,5,5,100.00%,5,100.00%,,,,,,,,,
예식장,경기도,이천시,5,5,100.00%,5,100.00%,,,,,,,,,
예식장,경기도,안성시,3,3,100.00%,4,75.00%,,,,,,,,,
예식장,경기도,김포시,3,3,100.00%,3,100.00%,,,,,,,,,
예식장,경기도,화성시,7,7,100.00%,6,116.67%,,,,,,,,,
예식장,경기도,광주시,3,3,100.00%,4,75.00%,,,,,,,,,
예식장,경기도,양주시,*,*,100.00%,0,/0,,,,,,,,,
예식장,경기도,포천시,4,4,100.00%,6,66.67%,,,,,,,,,
예식장,경기도,여주시,6,6,100.00%,6,100.00%,,,,,,,,,
예식장,경기도,가평군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,경기도,양평군,3,3,100.00%,*,150.00%,,,,,,,,,
예식장,강원도,합계,40,40,100.00%,45,88.89%,,,,,,,,,
예식장,강원도,춘천시,5,5,100.00%,6,83.33%,,,,,,,,,
예식장,강원도,원주시,9,9,100.00%,12,75.00%,,,,,,,,,
예식장,강원도,강릉시,6,6,100.00%,6,100.00%,,,,,,,,,
예식장,강원도,동해시,4,4,100.00%,5,80.00%,,,,,,,,,
예식장,강원도,태백시,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,강원도,속초시,3,3,100.00%,4,75.00%,,,,,,,,,
예식장,강원도,삼척시,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,강원도,홍천군,3,3,100.00%,3,100.00%,,,,,,,,,
예식장,강원도,횡성군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,강원도,영월군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,강원도,평창군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,강원도,정선군,*,*,100.00%,0,/0,,,,,,,,,
예식장,강원도,철원군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,강원도,인제군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,대전광역시,합계,24,24,100.00%,24,100.00%,,,,,,,,,
예식장,대전광역시,동구,*,*,100.00%,*,50.00%,,,,,,,,,
예식장,대전광역시,중구,4,4,100.00%,5,80.00%,,,,,,,,,
예식장,대전광역시,서구,13,13,100.00%,12,108.33%,,,,,,,,,
예식장,대전광역시,대덕구,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,대전광역시,유성구,5,5,100.00%,4,125.00%,,,,,,,,,
예식장,충청북도,합계,38,39,97.44%,43,88.37%,,,,,,,,,
예식장,충청북도,괴산군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,충청북도,단양군,0,0,/0,*,0.00%,,,,,,,,,
예식장,충청북도,보은군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,충청북도,영동군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,충청북도,옥천군,0,0,/0,*,0.00%,,,,,,,,,
예식장,충청북도,음성군,3,3,100.00%,3,100.00%,,,,,,,,,
예식장,충청북도,제천시,9,9,100.00%,8,112.50%,,,,,,,,,
예식장,충청북도,진천군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,충청북도,청주시 상당구,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,충청북도,청주시 서원구,4,4,100.00%,5,80.00%,,,,,,,,,
예식장,충청북도,청주시 청원구,3,3,100.00%,*,150.00%,,,,,,,,,
예식장,충청북도,청주시 흥덕구,4,5,80.00%,7,57.14%,,,,,,,,,
예식장,충청북도,충주시,7,7,100.00%,8,87.50%,,,,,,,,,
예식장,충청남도,합계,72,71,101.41%,80,90.00%,,,,,,,,,
예식장,충청남도,공주시,5,5,100.00%,5,100.00%,,,,,,,,,
예식장,충청남도,금산군,3,3,100.00%,3,100.00%,,,,,,,,,
예식장,충청남도,논산시,4,4,100.00%,5,80.00%,,,,,,,,,
예식장,충청남도,당진시,5,5,100.00%,5,100.00%,,,,,,,,,
예식장,충청남도,보령시,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,충청남도,부여군,3,3,100.00%,3,100.00%,,,,,,,,,
예식장,충청남도,서산시,5,5,100.00%,5,100.00%,,,,,,,,,
예식장,충청남도,서천군,5,5,100.00%,6,83.33%,,,,,,,,,
예식장,충청남도,아산시,9,9,100.00%,11,81.82%,,,,,,,,,
예식장,충청남도,예산군,7,6,116.67%,8,87.50%,,,,,,,,,
예식장,충청남도,천안시 동남구,8,8,100.00%,10,80.00%,,,,,,,,,
예식장,충청남도,천안시 서북구,7,7,100.00%,7,100.00%,,,,,,,,,
예식장,충청남도,청양군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,충청남도,태안군,*,*,100.00%,3,66.67%,,,,,,,,,
예식장,충청남도,홍성군,6,6,100.00%,6,100.00%,,,,,,,,,
예식장,세종특별자치시,합계,5,5,100.00%,6,83.33%,,,,,,,,,
예식장,세종특별자치시,세종시,5,5,100.00%,6,83.33%,,,,,,,,,
예식장,광주광역시,합계,28,29,96.55%,29,96.55%,,,,,,,,,
예식장,광주광역시,동구,8,8,100.00%,7,114.29%,,,,,,,,,
예식장,광주광역시,서구,13,13,100.00%,16,81.25%,,,,,,,,,
예식장,광주광역시,광산구,3,4,75.00%,*,150.00%,,,,,,,,,
예식장,광주광역시,북구,4,4,100.00%,4,100.00%,,,,,,,,,
예식장,전라북도,합계,49,48,102.08%,49,100.00%,,,,,,,,,
예식장,전라북도,고창군,3,3,100.00%,3,100.00%,,,,,,,,,
예식장,전라북도,군산시,10,10,100.00%,6,166.67%,,,,,,,,,
예식장,전라북도,김제시,3,3,100.00%,4,75.00%,,,,,,,,,
예식장,전라북도,남원시,*,*,100.00%,*,50.00%,,,,,,,,,
예식장,전라북도,부안군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,전라북도,순창군,3,3,100.00%,3,100.00%,,,,,,,,,
예식장,전라북도,완주군,*,*,100.00%,*,50.00%,,,,,,,,,
예식장,전라북도,익산시,4,4,100.00%,4,100.00%,,,,,,,,,
예식장,전라북도,전주시 덕진구,13,12,108.33%,10,130.00%,,,,,,,,,
예식장,전라북도,전주시 완산구,6,6,100.00%,10,60.00%,,,,,,,,,
예식장,전라북도,정읍시,3,3,100.00%,3,100.00%,,,,,,,,,
예식장,전라남도,합계,45,43,104.65%,46,97.83%,,,,,,,,,
예식장,전라남도,강진군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,전라남도,곡성군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,전라남도,광양시,5,3,166.67%,5,100.00%,,,,,,,,,
예식장,전라남도,담양군,0,0,/0,*,0.00%,,,,,,,,,
예식장,전라남도,목포시,3,3,100.00%,4,75.00%,,,,,,,,,
예식장,전라남도,무안군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,전라남도,보성군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,전라남도,순천시,11,11,100.00%,10,110.00%,,,,,,,,,
예식장,전라남도,여수시,12,12,100.00%,12,100.00%,,,,,,,,,
예식장,전라남도,영광군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,전라남도,영암군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,전라남도,완도군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,전라남도,장성군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,전라남도,진도군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,전라남도,해남군,3,3,100.00%,3,100.00%,,,,,,,,,
예식장,대구광역시,합계,42,43,97.67%,47,89.36%,,,,,,,,,
예식장,대구광역시,동구,7,8,87.50%,7,100.00%,,,,,,,,,
예식장,대구광역시,중구,9,9,100.00%,12,75.00%,,,,,,,,,
예식장,대구광역시,남구,*,*,100.00%,*,50.00%,,,,,,,,,
예식장,대구광역시,서구,3,3,100.00%,3,100.00%,,,,,,,,,
예식장,대구광역시,달서구,7,7,100.00%,9,77.78%,,,,,,,,,
예식장,대구광역시,달성군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,대구광역시,북구,3,3,100.00%,4,75.00%,,,,,,,,,
예식장,대구광역시,수성구,10,10,100.00%,8,125.00%,,,,,,,,,
예식장,경상북도,합계,67,68,98.53%,70,95.71%,,,,,,,,,
예식장,경상북도,경주시,5,6,83.33%,8,62.50%,,,,,,,,,
예식장,경상북도,구미시,16,16,100.00%,16,100.00%,,,,,,,,,
예식장,경상북도,김천시,*,*,100.00%,*,50.00%,,,,,,,,,
예식장,경상북도,문경시,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,경상북도,봉화군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,경상북도,상주시,3,3,100.00%,4,75.00%,,,,,,,,,
예식장,경상북도,성주군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,경상북도,안동시,7,7,100.00%,6,116.67%,,,,,,,,,
예식장,경상북도,영덕군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,경상북도,영주시,4,4,100.00%,4,100.00%,,,,,,,,,
예식장,경상북도,영천시,5,5,100.00%,6,83.33%,,,,,,,,,
예식장,경상북도,예천군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,경상북도,의성군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,경상북도,청도군,*,*,100.00%,0,/0,,,,,,,,,
예식장,경상북도,칠곡군,3,3,100.00%,3,100.00%,,,,,,,,,
예식장,경상북도,포항시 남구,9,9,100.00%,9,100.00%,,,,,,,,,
예식장,경상북도,포항시 북구,4,4,100.00%,4,100.00%,,,,,,,,,
예식장,부산광역시,합계,65,66,98.48%,83,78.31%,,,,,,,,,
예식장,부산광역시,동구,9,9,100.00%,11,81.82%,,,,,,,,,
예식장,부산광역시,중구,*,*,100.00%,4,50.00%,,,,,,,,,
예식장,부산광역시,강서구,*,*,100.00%,0,/0,,,,,,,,,
예식장,부산광역시,남구,*,*,100.00%,3,66.67%,,,,,,,,,
예식장,부산광역시,서구,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,부산광역시,금정구,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,부산광역시,기장군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,부산광역시,동래구,5,6,83.33%,5,100.00%,,,,,,,,,
예식장,부산광역시,부산진구,14,14,100.00%,20,70.00%,,,,,,,,,
예식장,부산광역시,북구,0,0,/0,*,0.00%,,,,,,,,,
예식장,부산광역시,사상구,*,*,100.00%,3,66.67%,,,,,,,,,
예식장,부산광역시,사하구,3,3,100.00%,*,150.00%,,,,,,,,,
예식장,부산광역시,수영구,6,6,100.00%,10,60.00%,,,,,,,,,
예식장,부산광역시,연제구,6,6,100.00%,7,85.71%,,,,,,,,,
예식장,부산광역시,해운대구,11,11,100.00%,13,84.62%,,,,,,,,,
예식장,울산광역시,합계,15,15,100.00%,13,115.38%,,,,,,,,,
예식장,울산광역시,중구,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,울산광역시,남구,8,8,100.00%,7,114.29%,,,,,,,,,
예식장,울산광역시,북구,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,울산광역시,울주군,4,4,100.00%,3,133.33%,,,,,,,,,
예식장,경상남도,합계,71,71,100.00%,74,95.95%,,,,,,,,,
예식장,경상남도,거제시,3,4,75.00%,3,100.00%,,,,,,,,,
예식장,경상남도,거창군,*,*,100.00%,*,200.00%,,,,,,,,,
예식장,경상남도,김해시,9,9,100.00%,12,75.00%,,,,,,,,,
예식장,경상남도,남해군,*,*,100.00%,*,100.00%,,,,,,,,,
예식장,경상남도,밀양시,*,*,100.00%,*,100.00%,,,,,,,,,
